"","uid","multiapply_ind","gjj_flag","flt_flag","car_flag","sz_flag","credit_card_flag","eb_value_ind","birth_year","brand_level","al_date1","al_date2","al_date3","al_date1_bank","al_date1_nbank","al_id_m3_num","al_id_m3_bank_num","al_id_m3_nbank_orgnum","al_id_m6_nbank_orgnum","flag_bank","flag_nbank_cons","flag_nbank_cash","last_job_opendate","fst_opendate","salary","flight_id","high_id","flt_m8_id","qmonth","acm_cardindex","debit_balance_m6_avg","debit_in_m6","debit_in_num_m6","debit_out_m6","debit_out_num_m6","credit_out_m6","credit_out_num_m6","credit_cash_m6","credit_cash_month_m6","credit_def_month_m6","debit_balance_m12_avg","debit_in_m12","debit_in_num_m12","debit_out_m12","debit_out_num_m12","credit_out_m12","credit_out_num_m12","credit_cash_m12","credit_cash_month_m12","credit_def_month_m12","mobile_weight","user_level","user_vip","eb_amt_avg","eb_freq","life_house","life_car","life_marry","life_mommy","life_child","consumption_flag","cons_cont","cons_time_recent","cons_tot_m3_num","cons_tot_m3_pay","cons_tot_m3_p_catenum","cons_tot_m3_v_catenum","cons_tot_m3_visits","cons_tot_m12_num","cons_tot_m12_pay","cons_tot_m12_p_catenum","cons_tot_m12_v_catenum","cons_tot_m12_visits","cons_max_m3_num","cons_max_m3_pay","cons_max_m3_paycate","cons_max_m12_num","cons_max_m12_pay","cons_max_m12_paycate","cons_m3_RYBH_num","cons_m3_RYBH_pay","cons_m3_JYDQ_num","cons_m3_JYDQ_pay","cons_m3_MYYP_num","cons_m3_MYYP_pay","cons_m12_RYBH_num","cons_m12_RYBH_pay","cons_m12_JYDQ_num","cons_m12_JYDQ_pay","cons_m12_MYYP_num","cons_m12_MYYP_pay","same_prov","same_city","current_age","al_date1_length","al_date2_length","al_date3_length","al_id_m3_num_combine","al_id_m3_bank_num_combine","al_id_m3_nbank_orgnum_combine","al_id_m6_nbank_orgnum_combine","last_job_opendate_length","fst_opendate_length","NA1_TYPE1","NA1_TYPE2","NA1_TYPE3","GENDER","P_PROV","H_PROV"
"5165","0DC4BA51F98033A22E5DE7A597B3249D",0,1,0,0,1,1,1,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15794,15794,8147,NA,NA,NA,201605,11,0,250,NA,0,NA,3e+06,NA,0,0,0,0,150500,NA,2250,NA,6850000,NA,0,0,0,52,5,2,184,4,1,1,1,0,0,1,"M4","T1",23,600,5,11,465,64,4000,6,20,1713,15,200,"C11",30,3000,"C7",1,30,15,200,0,0,2,60,21,400,0,0,0,0,47,NA,NA,NA,NA,NA,NA,NA,5085,5085,"","","","Female","A17","A21"
"5166","0DC4F1F073F7D3B68A3A1748AE937B35",0,0,0,0,1,1,1,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,4,13200,95000,NA,70000,NA,67500,NA,0,0,0,13200,95000,NA,70000,NA,67500,NA,0,0,0,97,6,3,491,12,1,1,0,0,1,1,"M4","T1",3,20,1,2,15,16,400,1,2,80,2,20,"C16",14,400,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A16","A16"
"5167","0DC5377AB3ADDAAA3996E1C4E6B0A04F",0,0,0,0,NA,1,1,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,2,0,511,3,0,1,0,0,0,1,"M1","T1",5,400,2,3,25,5,400,2,3,25,3,300,"C16",3,300,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A12","A12"
"5168","0DC56FA59E73AA21373260233ED7FEE5",0,1,1,1,1,1,1,1985,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,17419,1221,1,1,1,201607,12,0,2.1e+07,71,2750000,10,0,0,0,0,0,0,26512500,81,3450000,11,0,0,0,0,0,81,6,3,1354,17,1,1,0,0,0,1,"M4","T1",93,2000,7,15,365,146,10000,9,18,590,52,800,"C13",79,6000,"C10",0,0,0,0,12,500,0,0,0,0,16,600,1,0,32,NA,NA,NA,NA,NA,NA,NA,3460,3460,"","","","Male","A21","A21"
"5169","0DC7A78B5E970602BA8C467E4DF8012B",1,1,0,0,1,1,1,1988,NA,20160116,NA,NA,20160116,NA,0,0,0,0,1,0,0,18687,18687,1700,NA,NA,NA,201605,6,19500,90000,NA,30000,NA,12500,NA,0,0,0,28928,130000,NA,35000,NA,29000,NA,0,0,0,97,6,3,728,7,1,1,1,0,0,1,"M4","T1",4,300,2,2,20,392,3000,6,17,732,3,300,"C1",341,2000,"C1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,29,410,NA,NA,0,0,0,0,2192,2192,"A13","","","Female","A26","A26"
"5170","0DC7F14FD98D1B4CC2DAB092B1B076CB",0,0,0,0,1,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,3,4500,90000,NA,95000,NA,17500,NA,0,0,0,4500,110250,NA,131250,NA,47500,NA,0,0,0,97,5,3,2823,17,1,1,1,0,0,1,"M4","T1",6,400,1,2,30,28,2000,3,4,140,5,400,"C16",24,2000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A5","A5"
"5171","0DC8EDFC172689455245416523E61EFA",1,0,0,0,NA,1,1,1981,NA,20160422,20160408,20160321,20160422,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,5,3,1995,14,0,NA,0,0,0,1,"M4","T1",431,30000,3,15,4746,577,40000,4,16,6552,406,30000,"C13",540,40000,"C13",8,1000,17,1000,0,0,12,2000,24,2000,0,0,0,0,36,313,327,345,0,0,0,0,NA,NA,"A13","A13","A13","Male","A21","A2"
"5172","0DC96497835C2EA19331351E0CF020B7",0,1,0,0,1,1,1,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16931,16931,786,NA,NA,NA,201605,4,0,0,NA,250,NA,25000,NA,0,0,0,0,0,NA,500,NA,425000,NA,0,0,0,79,3,2,190,8,1,1,1,0,1,1,"M4","T1",35,3000,5,16,504,44,4000,7,20,755,19,2000,"C20",23,2000,"C20",0,0,1,300,19,600,0,0,2,600,23,700,1,1,44,NA,NA,NA,NA,NA,NA,NA,3948,3948,"","","","Male","A15","A15"
"5173","0DC9659B3ADE71E683E9B3276D897C46",0,0,1,0,1,1,0,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,8,0,0,NA,0,NA,145000,NA,25750,4,0,250,250,NA,250,NA,255000,NA,27000,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",5,200,1,1,25,36,1000,4,4,180,5,200,"C1",28,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A5","A5"
"5174","0DCA070333E6BBDE005D89707F5972A1",0,0,0,0,NA,1,0,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",1,100,1,1,5,1,100,1,1,5,1,100,"C1",1,100,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"5175","0DCA73BAA0A0D2EA0C17E910FA586EF6",1,0,0,0,NA,1,1,1990,NA,20161205,NA,NA,20161205,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,8,5,780,9,1,1,1,0,1,1,"M4","T1",6,2000,2,13,114,169,40000,15,23,1160,4,2000,"C26",33,20000,"C9",NA,NA,NA,NA,0,0,7,300,0,0,33,4000,1,1,27,86,NA,NA,1,1,0,0,NA,NA,"A13","","","Male","A1","A1"
"5176","0DCA79AD55DFCC380D476E7E8B9BD696",0,0,0,0,NA,1,1,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,7,4,650,8,1,1,1,0,0,1,"M4","T1",35,6000,6,13,1411,106,10000,14,18,1980,13,4000,"C5",29,4000,"C5",1,10,3,500,NA,NA,4,20,6,900,0,0,1,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"5177","0DCAADB898FF31317976E82D94D62F8D",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,6,0,1750000,NA,1650000,NA,247500,NA,0,0,0,0,7750000,NA,6700000,NA,247500,NA,0,0,0,85,2,2,1589,6,1,NA,1,0,0,1,"M4","T1",41,4000,10,15,539,71,7000,11,16,809,12,2000,"C24",16,2000,"C24",3,20,0,0,3,300,4,20,0,0,4,400,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A30"
"5178","0DCBA1F28F9AE5AD4BA008FBBAB3744D",0,0,1,0,1,1,0,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,5,150000,4e+05,6,250000,5,4e+05,37,0,0,0,117500,602500,10,302500,6,570000,69,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",3,200,1,1,15,3,200,1,1,15,3,200,"C1",3,200,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A5"
"5179","0DCD3A6C1CF5B318310AEB373AE730EB",0,0,1,0,1,1,1,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,2,2000,60000,NA,65000,NA,2000,NA,750,1,0,3250,78750,NA,82750,NA,2250,NA,750,1,0,67,2,0,199,3,0,NA,0,0,0,1,"M1","T1",15,1000,1,1,75,15,1000,1,1,75,15,1000,"C1",15,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A20","A24"
"5180","0DCD635FC5CBB1D028DE79289245BE5D",1,1,0,0,NA,1,1,1991,NA,20160904,NA,NA,20160904,NA,0,0,0,0,1,0,0,19995,19898,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,7,3,2615,17,0,1,1,0,0,1,"M4","T1",55,40000,10,19,1224,122,80000,17,20,1660,13,20000,"C9",20,40000,"C9",5,200,13,10000,3,100,12,400,20,20000,5,200,1,1,26,178,NA,NA,0,0,0,0,884,981,"A13","","","Male","A13","A13"
"5181","0DCDAD03B46279FB2ED415A0BA7ECFAF",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201610,7,0,0,0,9750,1,217500,13,0,0,0,0,45000,2,9750,1,337500,21,0,0,0,96,6,1,1241,12,1,1,1,1,1,1,"M4","T1",182,20000,11,19,667,280,30000,16,22,1215,62,10000,"C7",94,20000,"C7",9,700,0,0,6,200,16,800,2,200,9,400,1,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A17","A17"
"5182","0DCDB97869D36A4DFC303F98506154DC",0,0,1,0,1,1,1,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,201605,7,7250,1200000,NA,1300000,NA,47750,NA,6250,1,0,28875,3150000,NA,3350000,NA,54750,NA,6250,1,0,82,7,0,408,11,1,NA,1,0,0,1,"M1","T1",2,300,1,1,10,2,300,1,1,10,2,300,"C1",2,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"5183","0DCE00D1858FAE814AC9888FB1EB80D1",0,0,1,0,1,1,1,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,13,0,250,NA,25750,NA,6000,NA,0,0,0,0,350500,NA,403250,NA,58500,NA,0,0,0,97,4,2,563,4,1,1,1,0,1,1,"M4","T1",15,6000,6,19,592,39,10000,10,20,941,6,5000,"C18",12,8000,"C18",0,0,0,0,0,0,1,30,0,0,0,0,1,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A12","A12"
"5184","0DCFFA6E0B43EEB279F6EF0E1A96E503",0,1,1,0,NA,1,1,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15706,15273,570,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,5,3,1348,11,1,1,1,0,0,1,"M3","T1",50,3000,3,5,193,69,5000,3,12,533,47,3000,"C15",63,5000,"C23",2,100,NA,NA,NA,NA,4,200,NA,NA,0,0,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,5173,5606,"","","","Male","Unknown","A15"
"5185","0DD01B1D5D87444CC4BF8988E10AFB57",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,2,250,500,NA,500,NA,0,NA,0,0,0,250,500,NA,750,NA,5250,NA,0,0,0,91,3,2,251,7,0,1,1,0,1,1,"M4","T1",20,2000,6,17,470,48,5000,10,22,996,7,800,"C7",13,2000,"C7",1,60,0,0,3,400,1,60,1,20,4,500,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A23"
"5186","0DD044B9B334E8945ACE5E9B4697A268",1,0,0,0,1,1,1,1985,NA,20160614,NA,NA,20160614,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201606,3,0,0,NA,0,NA,160000,NA,0,0,0,750,17000,NA,22250,NA,197500,NA,0,0,0,79,1,0,24,1,1,NA,0,0,0,1,"M1","T1",1,100,1,1,5,1,100,1,1,5,1,100,"C1",1,100,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,32,260,NA,NA,0,0,0,0,NA,NA,"A13","","","Female","A12","A12"
"5187","0DD075C2A29019198D55AA5FEE181450",0,1,0,0,1,1,1,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10958,10958,NA,NA,NA,NA,201608,11,0,0,0,0,0,212500,24,49250,4,4,0,3000,2,750,1,460000,67,94250,10,7,99,7,3,2077,17,1,1,1,0,1,1,"M4","T1",10,2000,2,10,2830,58,6000,9,19,4022,9,2000,"C24",15,3000,"C24",NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,37,NA,NA,NA,NA,NA,NA,NA,9921,9921,"","","","Male","A5","A5"
"5188","0DD0B8434FEBA350C0499888A133368A",0,0,0,0,NA,1,0,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",9,200,2,2,45,35,1000,3,3,175,5,200,"C1",27,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A1","A1"
"5189","0DD22C3D91492BC984B616CB59C89076",0,0,0,0,1,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,12,0,20250,NA,26250,NA,40000,NA,750,1,0,0,26000,NA,28000,NA,115000,NA,2000,4,0,67,6,3,0,0,0,NA,0,0,0,1,"","T2",0,0,0,6,21,26,1000,5,18,197,0,1,"C26",12,600,"C13",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A24"
"5190","0DD288D767637F768D22A53A2DD2FE2C",1,0,1,0,1,1,0,1986,NA,20160616,20151221,NA,NA,20160616,0,0,0,0,1,1,0,NA,NA,NA,1,0,0,201605,12,7625,1e+06,NA,1e+06,NA,3e+05,NA,750,1,0,117166,2750000,NA,2650000,NA,527500,NA,750,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",5,50,1,1,25,13,200,1,1,65,5,50,"C1",13,200,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,31,258,436,NA,0,0,0,0,NA,NA,"A9","A13","","Female","A10","A10"
"5191","0DD2A7EB9507EE27646AD07A488CE8CD",1,0,0,0,1,1,0,1985,NA,20160626,NA,NA,20160626,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201608,6,0,0,0,0,0,85000,22,0,0,0,0,0,0,0,0,210000,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",6,500,1,1,30,6,500,1,1,30,6,500,"C22",6,500,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32,248,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A3","A3"
"5192","0DD3803DFC322BF9C6B6C18FB729C480",0,1,0,0,NA,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19079,19079,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,4,1,147,2,0,NA,0,0,0,1,"M1","T1",4,300,1,1,20,4,300,1,1,20,4,300,"C1",4,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,NA,NA,NA,NA,NA,NA,NA,1800,1800,"","","","Male","A9","A2"
"5193","0DD38C3FB98C7F22286DAD04790D2263",0,0,0,0,1,1,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,9,51800,232500,NA,95000,NA,187500,NA,0,0,0,44035,532500,NA,395000,NA,357500,NA,5500,6,0,54,3,0,9000,6,0,NA,0,0,0,1,"M4","T1",55,10000,4,11,360,85,10000,6,12,554,45,8000,"C7",59,10000,"C7",0,0,NA,NA,0,0,0,0,NA,NA,0,0,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"5194","0DD38FF63A26B82F06EA3619743A36B4",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201607,8,0,63750,7,350000,4,156750,20,0,0,0,0,123750,22,350000,4,181000,44,0,0,0,88,6,4,533,8,1,1,1,1,1,1,"M4","T1",48,4000,6,13,310,114,8000,12,18,687,17,2000,"C14",36,3000,"C14",4,200,2,300,17,2000,36,300,2,300,27,3000,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A15","A24"
"5195","0DD49A454C17ADC5ACB202F766E79652",1,0,0,0,1,1,0,1980,NA,20161213,20161114,20161112,NA,20161213,4,2,1,1,1,1,0,NA,NA,NA,NA,NA,NA,201605,12,666,3e+05,NA,3e+05,NA,3e+05,NA,750,1,0,812,455000,NA,450000,NA,355000,NA,750,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",21,600,2,3,105,111,4000,4,4,555,13,400,"C12",81,3000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,37,78,107,109,4,2,1,1,NA,NA,"A9","A13","A13","Female","A9","A9"
"5196","0DD70D2871CC249555CA4BF72EC6ABAF",0,0,0,0,1,1,0,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,2,0,0,NA,0,NA,250250,NA,0,0,0,0,0,NA,0,NA,279000,NA,8500,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",18,3000,8,19,868,38,5000,12,20,1454,6,2000,"C7",9,2000,"C7",1,3,0,0,5,200,1,3,0,0,9,300,1,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"5197","0DD7609130CB3A8A382EBD9364E9359F",0,0,0,0,1,1,1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,2,0,57500,NA,4250,NA,150000,NA,0,0,0,0,58250,NA,4750,NA,150000,NA,0,0,0,87,6,3,477,4,0,NA,1,0,1,1,"M4","T1",54,8000,5,11,459,98,10000,7,11,808,30,5000,"C7",42,7000,"C7",0,0,6,2000,0,0,0,0,8,3000,21,3000,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A18"
"5198","0DD77B0EE16E36DE0864FE21A1A11E1E",0,1,0,0,1,1,1,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19827,19827,1100,NA,NA,NA,201605,7,416,40000,NA,45000,NA,29250,NA,0,0,0,607,68250,NA,82500,NA,36000,NA,0,0,6,78,5,0,526,7,0,NA,0,0,0,1,"M4","T1",15,1000,3,10,189,44,3000,8,10,281,9,700,"C26",12,1000,"C26",0,0,0,0,0,0,0,0,0,0,3,200,1,1,25,NA,NA,NA,NA,NA,NA,NA,1052,1052,"","","","Female","A3","A3"
"5199","0DD8C1D2FF9FF67DA0CDCEA06CD101F4",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,5,0,356250,NA,5000,NA,1000,NA,0,0,0,0,1756250,NA,257750,NA,1750,NA,0,0,0,91,7,2,86,5,1,1,0,0,0,1,"M1","T1",10,30,1,2,50,10,30,1,2,50,6,30,"C16",6,30,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"5200","0DD9171FD5408D49BBB231F651847827",1,0,0,0,1,1,1,1987,NA,20160523,20160216,NA,20160523,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,2,0,0,NA,0,NA,45000,NA,0,0,0,0,0,NA,0,NA,150000,NA,0,0,0,95,3,1,95,4,1,NA,1,0,1,1,"M4","T1",5,300,2,2,25,18,900,3,3,90,3,200,"C1",15,600,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,1,1,30,282,379,NA,0,0,0,0,NA,NA,"A13","A13","","Female","A9","A9"
"5201","0DD91E288C1FE9FA0539DC957B6E483A",0,0,0,0,1,1,1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,11,0,0,NA,250,NA,6e+05,NA,0,0,0,0,0,NA,250,NA,9e+05,NA,0,0,0,85,3,1,122,1,0,NA,0,0,1,1,"M1","T1",1,90,1,1,5,1,90,1,1,5,1,90,"C1",1,90,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A6","A6"
"5202","0DD99B2CF0A8576C1BEBF2D362C8E43D",1,0,0,0,1,1,1,1977,NA,20160407,20160308,NA,20160407,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,33,64625,7650000,NA,6650000,NA,3750000,NA,0,0,0,56642,8032500,NA,7002750,NA,4250000,NA,250,3,0,84,5,3,1210,10,0,1,1,0,0,1,"M4","T1",54,10000,13,20,335,104,20000,18,24,1049,10,3000,"C26",13,4000,"C26",NA,NA,5,800,0,0,2,300,5,800,2,400,NA,NA,40,328,358,NA,0,0,0,0,NA,NA,"A13","A13","","Male","Unknown","A21"
"5203","0DDA53A49E5E8E7F9A13CC3C0FE570DD",0,0,0,0,NA,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,7,3,1215,21,0,NA,1,0,0,1,"M4","T1",4,60,2,2,20,24,500,2,2,120,3,60,"C22",23,500,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A24"
"5204","0DDA77FA334865F5E950A001C9E8092F",0,0,0,0,NA,1,0,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",3,100,1,2,15,5,400,2,3,25,2,100,"C3",2,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A16","A16"
"5205","0DDBABC0D25BA1EDB90CDB469CB3D245",1,1,1,1,1,1,1,1988,1,20160825,20160605,20160531,NA,20160825,0,0,0,1,1,1,1,18702,18702,2525,1,0,0,201608,11,250,45000,15,182500,18,3e+05,30,0,0,0,250,345000,37,482500,93,527500,65,0,0,0,97,7,2,6791,39,1,NA,1,0,1,1,"M3","T1",5,200,1,2,25,7,200,2,3,35,4,200,"C16",5,200,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,29,188,269,274,0,0,0,1,2177,2177,"A8","A13","A13","Male","A21","A21"
"5206","0DDBD6E0A88D945445A4E133036EF281",0,1,1,0,1,1,1,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19128,19128,1096,1,0,0,201608,9,17041,527500,69,8e+05,22,65000,23,35250,3,0,15812,927500,12,1200000,34,552500,67,217750,9,0,76,4,2,937,9,1,1,1,0,0,1,"M4","T1",67,10000,7,14,494,112,20000,8,15,761,16,4000,"C11",26,5000,"C11",13,1000,7,4000,0,0,18,2000,10,5000,0,0,1,1,43,NA,NA,NA,NA,NA,NA,NA,1751,1751,"","","","Male","A6","A6"
